DR3source_id,H550mag,H750mag,H880mag,Hpanmag,S420mag,S550mag,S740mag,S920mag,Spanmag
5866992641380992256,   6.5802,   6.0685,   6.0096,   6.4423,   7.9788,   6.5892,   6.0755,   6.0238,   6.1408
1491217459831454848,   8.3027,   7.9640,   7.9501,   8.2410,   9.1753,   8.3055,   7.9685,   7.9706,   8.0195
3641697998570813952,   8.7550,   8.4346,   8.3939,   8.7064,   9.7267,   8.7620,   8.4391,   8.4184,   8.4801
1610185648748288000,   5.6839,   4.6768,   4.4373,   5.2606,   7.9357,   5.6845,   4.6799,   4.4373,   4.9101
1605198298364601088,   7.1616,   6.6212,   6.5553,   7.0051,   8.5172,   7.1673,   6.6270,   6.5530,   6.7026
1172688357148006912,   8.7424,   9.1087,   9.2545,   8.8428,   8.5097,   8.7460,   9.1046,   9.2678,   9.0045
6313390513946128256,   5.3972,   4.4991,   4.2780,   5.0294,   7.5484,   5.3998,   4.5099,   4.2845,   4.6701
1592338513445876608,   5.6129,   5.4734,   5.5531,   5.6225,   6.1027,   5.6146,   5.4744,   5.5789,   5.4738
6313611584502853376,   5.8001,   5.1489,   4.9653,   5.5917,   7.5911,   5.8046,   5.1622,   5.0164,   5.2742
6232043867720079616,   8.5362,   8.2532,   8.2397,   8.4769,   9.0432,   8.5378,   8.2564,   8.2482,   8.3057
6307374845312759552,   9.4757,   9.1389,   9.0876,   9.4044,  10.2450,   9.4779,   9.1431,   9.0736,   9.1968
6307365499463905536,   9.3788,   8.8874,   8.8141,   9.2384,  10.3796,   9.3815,   8.8928,   8.8024,   8.9773
4414849698772235136,   6.3868,   5.7596,   5.6869,   6.1698,   7.8256,   6.4024,   5.7679,   5.7284,   5.8435
4402244244636634240,   8.7216,   8.4251,   8.4582,   8.6743,   9.5647,   8.7295,   8.4281,   8.4890,   8.4477
4423865487962417024,   5.8457,   5.5805,   5.6201,   5.8148,   6.6018,   5.8491,   5.5839,   5.6347,   5.6060
4347852022889882624,   5.5373,   5.8216,   5.9064,   5.6286,   5.3863,   5.5388,   5.8180,   5.9071,   5.7451
